"BroodYear","Species","PopID","BroodID","NestboxName","FemaleID","MaleID","ClutchType","LayingDate","ClutchSize","HatchDate","NumberHatched","FledgeDate","NumberFledged"
2006,"GT","FR",2006552,"1","47V95122","","First",2006-04-10,11,NA,0,NA,0
2006,"GT","FR",2006553,"4","44V50801","46V73143","First",2006-04-16,9,NA,9,NA,9
2006,"GT","FR",2006554,"10","47V95023","44V52380","First",2006-04-17,7,NA,7,NA,6
2006,"GT","FR",2006555,"1","45V49401","45V49402","First",2006-04-18,10,NA,10,NA,9
2006,"GT","FR",2006556,"6","45V49107","46V72252","First",2006-04-19,7,NA,7,NA,6
2006,"GT","FR",2006557,"8","46V73620","47V94374","First",2006-04-22,6,NA,6,NA,0
2006,"GT","FR",2006558,"3","46V73671","46V73670","First",2006-04-26,10,NA,10,NA,9
2006,"GT","PB",2006559,"22","","","First",2006-04-22,7,NA,7,NA,7
2006,"GT","PB",2006560,"8","44V48677","","First",2006-04-23,6,NA,6,NA,6
2006,"GT","PB",2006561,"11","44V48698","","First",2006-04-23,8,NA,8,NA,7
2006,"GT","PB",2006562,"24","","","First",2006-04-24,7,NA,7,NA,7
2006,"GT","PB",2006563,"13","","","First",2006-04-24,8,NA,8,NA,8
2006,"GT","PB",2006564,"21","","","First",2006-04-25,10,NA,10,NA,9
2006,"GT","PB",2006566,"1","","","First",2006-04-27,9,NA,9,NA,9
2006,"GT","PB",2006567,"9","","","First",2006-04-28,9,NA,9,NA,9
2006,"GT","PB",2006568,"19","","","First",2006-04-28,6,NA,6,NA,6
2006,"GT","FR",2006570,"TF29","45V57835","47V95242","First",2006-04-18,8,NA,8,NA,8
2006,"GT","FR",2006571,"BH234A","47V94570","47V95234","First",2006-04-18,7,NA,7,NA,6
2006,"GT","FR",2006572,"TF24","47V94534","47V94533","First",2006-04-19,7,NA,7,NA,7
2006,"GT","FR",2006573,"TF30","46V62225","42V67654","First",2006-04-24,8,NA,8,NA,7
2006,"GT","FR",2006574,"TF31","46V62224","45V57089","Second/replacement",2006-04-25,10,NA,8,NA,8
2006,"GT","FR",2006575,"TF25","44V50787","","First",2006-05-04,7,NA,7,NA,0
2006,"GT","FR",2006576,"63","46V62044","","First",2006-04-15,9,NA,9,NA,8
2006,"GT","FR",2006577,"30","46V73945","","First",2006-04-16,9,NA,9,NA,7
2006,"GT","FR",2006578,"49","44V54388","44V55076","First",2006-04-17,10,NA,10,NA,9
2006,"GT","FR",2006579,"15","44V50348","45V39160","First",2006-04-18,7,NA,7,NA,7
2006,"GT","FR",2006580,"42","46V72277","46V73099","First",2006-04-18,10,NA,10,NA,8
2006,"GT","FR",2006581,"12","46V72523","46V72081","First",2006-04-19,8,NA,8,NA,8
2006,"GT","FR",2006582,"24","45V39134","46V73627","First",2006-04-19,11,NA,10,NA,2
2006,"GT","FR",2006583,"53","45V39254","46V72084","First",2006-04-19,11,NA,11,NA,10
2006,"GT","FR",2006584,"31","47V95203","47V94185","First",2006-04-20,9,NA,9,NA,9
2006,"GT","FR",2006586,"46","45V49450","45V49058","First",2006-04-20,8,NA,8,NA,8
2006,"GT","FR",2006587,"36","46V73423","46V73110","First",2006-04-21,8,NA,8,NA,8
2006,"GT","FR",2006588,"23","46V62127","46V73324","First",2006-04-21,10,NA,10,NA,9
2006,"GT","FR",2006589,"26","45V39162","46V73337","First",2006-04-21,8,NA,8,NA,8
2006,"GT","FR",2006590,"67","46V72100","46V72099","First",2006-04-21,9,NA,9,NA,9
2006,"GT","FR",2006591,"54","46V72365","","First",2006-04-21,10,NA,10,NA,0
2006,"GT","FR",2006592,"1","46V72540","46V73308","First",2006-04-22,10,NA,4,NA,4
2006,"GT","FR",2006593,"8","46V72096","46V72226","First",2006-04-22,8,NA,8,NA,8
2006,"GT","FR",2006594,"16","46V72299","47V95014","First",2006-04-22,10,NA,10,NA,1
2006,"GT","FR",2006595,"18","47V95019","46V62116","First",2006-04-23,8,NA,8,NA,7
2006,"GT","FR",2006596,"34","47V96703","45V39200","First",2006-04-24,8,NA,8,NA,8
2006,"GT","FR",2006597,"33","47V96490","45V49667","First",2006-04-24,9,NA,9,NA,8
2006,"GT","FR",2006598,"70","46V73509","46V72229","First",2006-04-24,9,NA,9,NA,6
2006,"GT","FR",2006599,"7","46V73321","46V72488","First",2006-04-24,9,NA,9,NA,4
2006,"GT","FR",2006600,"60","46V73403","46V72228","First",2006-04-24,11,NA,11,NA,3
2006,"GT","FR",2006601,"39","46V73409","","First",2006-04-25,9,NA,9,NA,0
2006,"GT","FR",2006602,"57","46V72223","","First",2006-04-25,8,NA,0,NA,0
2006,"GT","FR",2006603,"13","47V95020","47V96704","First",2006-04-25,9,NA,9,NA,6
2006,"GT","FR",2006604,"21","46V72300","44V50316","First",2006-04-26,9,NA,9,NA,3
2006,"GT","FR",2006605,"40","45V39165","","First",2006-04-28,8,NA,0,NA,0
2006,"GT","FR",2006608,"4","45V39199","8875533","First",2006-04-17,11,NA,11,NA,11
2006,"GT","FR",2006609,"7","44V52239","","First",2006-04-19,9,NA,9,NA,9
2006,"GT","FR",2006610,"1","46V73253","47V94318","First",2006-04-19,10,NA,10,NA,10
2006,"GT","FR",2006611,"2","47V94559","46V72238","First",2006-04-21,10,NA,10,NA,9
2006,"GT","FR",2006612,"10","47V94558","45V80578","First",2006-04-21,10,NA,10,NA,9
2006,"GT","FR",2006613,"5","46V73649","46V73590","First",2006-04-22,8,NA,8,NA,7
2006,"GT","FR",2006614,"10","43V50653","44V52735","First",2006-04-15,6,NA,4,NA,4
2006,"GT","FR",2006615,"9","42V68811","45V57029","First",2006-04-16,9,NA,9,NA,8
2006,"GT","FR",2006616,"16","46V73603","45V80553","First",2006-04-19,8,NA,8,NA,7
2006,"GT","FR",2006619,"12","43V64797","45V57068","First",2006-04-26,9,NA,9,NA,6
2006,"GT","FR",2006620,"4","46V73693","47V94966","First",2006-04-27,10,NA,10,NA,2
2006,"GT","FR",2006621,"13","46V62008","47V94967","Second/replacement",2006-05-01,5,NA,5,NA,2
2006,"GT","FR",2006623,"1","45V80509","46V73593","Second/replacement",2006-05-01,7,NA,7,NA,0
2006,"GT","FR",2006625,"6","45V49050","","First",2006-04-17,7,NA,7,NA,7
2006,"GT","FR",2006627,"3","47V94060","45V49661","First",2006-04-22,8,NA,8,NA,8
2006,"GT","FR",2006628,"1","47V96740","47V96739","Second/replacement",2006-05-09,7,NA,7,NA,3
2006,"GT","FR",2006629,"27","46V73245","46V84955","First",2006-04-11,9,NA,9,NA,9
2006,"GT","FR",2006630,"15","42V92989","","First",2006-04-14,8,NA,8,NA,4
2006,"GT","FR",2006631,"22","46V72012","46V72094","First",2006-04-15,9,NA,9,NA,7
2006,"GT","FR",2006632,"19","44V54279","45V80031","First",2006-04-16,12,NA,12,NA,11
2006,"GT","FR",2006633,"51","","46V73481","First",2006-04-17,7,NA,7,NA,7
2006,"GT","FR",2006634,"82","45V80088","46V73256","First",2006-04-17,7,NA,7,NA,7
2006,"GT","FR",2006635,"84","45V57023","41V61863","First",2006-04-17,8,NA,8,NA,7
2006,"GT","FR",2006636,"96","43V63769","44V54334","First",2006-04-18,10,NA,10,NA,9
2006,"GT","FR",2006637,"76","45V57031","42V67332","First",2006-04-18,6,NA,6,NA,6
2006,"GT","FR",2006638,"45","46V73482","46V72613","First",2006-04-19,7,NA,7,NA,6
2006,"GT","FR",2006639,"42","47V96489","46V73989","First",2006-04-19,13,NA,13,NA,11
2006,"GT","FR",2006640,"57","43V50684","","First",2006-04-19,8,NA,8,NA,8
2006,"GT","FR",2006641,"31","42V67432","44V54411","First",2006-04-19,11,NA,11,NA,11
2006,"GT","FR",2006642,"3","47V94151","45V49479","First",2006-04-20,9,NA,9,NA,6
2006,"GT","FR",2006643,"69","46V73785","45V80552","First",2006-04-20,10,NA,10,NA,8
2006,"GT","FR",2006644,"59","47V94057","45V80527","First",2006-04-21,10,NA,10,NA,8
2006,"GT","FR",2006645,"56","47V96498","43V50692","First",2006-04-21,9,NA,9,NA,9
2006,"GT","FR",2006646,"10","44V50644","47V94138","First",2006-04-21,7,NA,7,NA,7
2006,"GT","FR",2006647,"36","46V72440","","First",2006-04-21,6,NA,0,NA,0
2006,"GT","FR",2006648,"81","46V73244","44V52322","First",2006-04-21,9,NA,9,NA,9
2006,"GT","FR",2006649,"20","46V72520","46V73404","First",2006-04-22,8,NA,8,NA,8
2006,"GT","FR",2006650,"7","46V62210","43V63323","First",2006-04-22,7,NA,7,NA,5
2006,"GT","FR",2006652,"48","45V57015","44V52236","First",2006-04-22,8,NA,8,NA,7
2006,"GT","FR",2006653,"46","46V72372","39V35579","First",2006-04-22,5,NA,5,NA,5
2006,"GT","FR",2006654,"4","45V49478","","First",2006-04-22,6,NA,6,NA,6
2006,"GT","FR",2006655,"39","45V39216","42V67943","First",2006-04-22,8,NA,8,NA,8
2006,"GT","FR",2006656,"94","47V94569","46V72334","First",2006-04-23,8,NA,8,NA,8
2006,"GT","FR",2006657,"12","45V49270","47V94138","First",2006-04-24,8,NA,8,NA,6
2006,"GT","FR",2006659,"67","46V72309","46V72327","First",2006-04-25,7,NA,7,NA,7
2006,"GT","FR",2006660,"13","45V49487","46V93438","First",2006-04-25,6,NA,6,NA,6
2006,"GT","FR",2006661,"64","46V84985","46V72543","First",2006-04-25,7,NA,7,NA,5
2006,"GT","FR",2006662,"90","43V16321","43V63340","First",2006-04-25,8,NA,7,NA,7
2006,"GT","FR",2006663,"9","44V54298","44V55294","First",2006-04-25,5,NA,5,NA,4
2006,"GT","FR",2006664,"78","47V95189","47V95243","First",2006-04-25,8,NA,8,NA,7
2006,"GT","FR",2006665,"72","47V94128","47V94320","First",2006-04-26,8,NA,8,NA,7
2006,"GT","FR",2006666,"87","46V72693","46V93409","First",2006-04-26,11,NA,11,NA,6
2006,"GT","FR",2006667,"85","46V72514","46V84959","First",2006-04-26,5,NA,5,NA,4
2006,"GT","FR",2006668,"75","46V84945","46V73692","First",2006-05-01,7,NA,7,NA,5
2006,"GT","FR",2006669,"28","47V95972","47V95973","Second/replacement",2006-05-14,6,NA,6,NA,3
2006,"GT","FR",2006670,"43","","","Second/replacement",2006-05-21,4,NA,4,NA,4
2006,"GT","FR",2006671,"30","46V73245","","Second/replacement",2006-05-30,6,NA,6,NA,0
2007,"GT","PB",2007301,"25","46V72757","44V50999","First",2007-04-05,8,NA,8,NA,8
2007,"GT","PB",2007303,"70","47V96717","","First",2007-04-07,9,NA,9,NA,7
2007,"GT","PB",2007305,"60","47V96083","44V51885","First",2007-04-08,9,NA,9,NA,9
2007,"GT","PB",2007306,"68","46V73500","47V96608","First",2007-04-09,8,NA,8,NA,8
2007,"GT","PB",2007307,"36","47V96786","47V96694","First",2007-04-10,9,NA,9,NA,9
2007,"GT","PB",2007308,"108","49V24283","49V24853","First",2007-04-10,10,NA,10,NA,8
2007,"GT","PB",2007309,"49","47V96144","","First",2007-04-10,8,NA,8,NA,7
2007,"GT","PB",2007310,"17","44V52000","42V92399","First",2007-04-11,10,NA,10,NA,8
2007,"GT","PB",2007311,"111","47V96711","46V62411","First",2007-04-11,12,NA,12,NA,11
2007,"GT","PB",2007312,"43","47V96553","47V96567","First",2007-04-12,8,NA,8,NA,7
2007,"GT","PB",2007314,"98","47V96695","47V95542","First",2007-04-12,10,NA,10,NA,8
2007,"GT","PB",2007315,"4","46V72086","46V62410","First",2007-04-12,9,NA,9,NA,6
2007,"GT","PB",2007316,"112","44V51899","47V95983","First",2007-04-13,9,NA,9,NA,6
2007,"GT","PB",2007317,"33","46V72698","44V50905","First",2007-04-14,10,NA,9,NA,9
2007,"GT","PB",2007318,"55","46V72914","47V95302","First",2007-04-14,10,NA,9,NA,8
2007,"GT","PB",2007319,"74","49V24011","47V96135","First",2007-04-14,10,NA,10,NA,6
2007,"GT","PB",2007320,"62","44V51900","49V24010","First",2007-04-15,9,NA,9,NA,5
2007,"GT","PB",2007322,"19","49V24092","","First",2007-04-16,7,NA,6,NA,6
2007,"GT","PB",2007325,"34","47V96720","47V96603","First",2007-04-17,9,NA,9,NA,6
2007,"GT","PB",2007326,"115","47V96792","49V24281","First",2007-04-17,9,NA,9,NA,3
2007,"GT","PB",2007327,"77","47V96300","","First",2007-04-19,11,NA,10,NA,0
2007,"GT","PB",2007328,"100","43V63742","47V95340","First",2007-04-20,9,NA,9,NA,5
2007,"GT","FR",2007330,"7","45V49381","47V94049","First",2007-04-01,9,NA,9,NA,9
2007,"GT","FR",2007331,"1","44V51830","49V24666","First",2007-04-05,7,NA,7,NA,7
2007,"GT","FR",2007332,"14","47V95231","47V94051","First",2007-04-07,9,NA,8,NA,8
2007,"GT","FR",2007333,"18","47V95282","47V95266","First",2007-04-08,10,NA,10,NA,7
2007,"GT","FR",2007334,"5","43V63225","47V94056","First",2007-04-09,7,NA,7,NA,6
2007,"GT","FR",2007335,"10","49V24288","49V24292","First",2007-04-10,7,NA,6,NA,6
2007,"GT","FR",2007336,"4","45V49060","","First",2007-04-10,9,NA,9,NA,0
2007,"GT","FR",2007337,"8","47V94462","47V94528","First",2007-04-13,9,NA,9,NA,4
2007,"GT","FR",2007338,"3","47V94062","46V73522","First",2007-04-13,10,NA,10,NA,7
2007,"GT","FR",2007339,"15","47V95003","49V24298","First",2007-04-14,7,NA,7,NA,5
2007,"GT","FR",2007340,"16","45V49060","","Second/replacement",2007-05-21,4,NA,4,NA,4
2007,"GT","PB",2007343,"89","","","First",2007-04-02,8,NA,8,NA,8
2007,"GT","PB",2007344,"16","","","First",2007-04-03,10,NA,10,NA,7
2007,"GT","PB",2007345,"66","","","First",2007-04-04,8,NA,8,NA,6
2007,"GT","PB",2007346,"A13","","","First",2007-04-04,8,NA,8,NA,6
2007,"GT","PB",2007347,"73","","","First",2007-04-05,8,NA,8,NA,8
2007,"GT","PB",2007348,"47","","","First",2007-04-05,9,NA,9,NA,0
2007,"GT","PB",2007349,"3","","","First",2007-04-05,6,NA,6,NA,5
2007,"GT","PB",2007350,"20","","","First",2007-04-05,8,NA,8,NA,5
2007,"GT","PB",2007351,"19","","","First",2007-04-05,10,NA,10,NA,8
2007,"GT","PB",2007352,"11","","","First",2007-04-05,8,NA,8,NA,8
2007,"GT","PB",2007353,"96","","","First",2007-04-06,7,NA,5,NA,2
2007,"GT","PB",2007354,"93","","","First",2007-04-06,7,NA,7,NA,6
2007,"GT","PB",2007355,"76","","","First",2007-04-07,9,NA,8,NA,8
2007,"GT","PB",2007356,"36","","","First",2007-04-07,10,NA,10,NA,5
2007,"GT","PB",2007357,"39","","","First",2007-04-08,9,NA,9,NA,8
2007,"GT","PB",2007358,"87","","","First",2007-04-08,6,NA,6,NA,6
2007,"GT","PB",2007359,"78","","","First",2007-04-10,7,NA,6,NA,6
2007,"GT","PB",2007360,"67","","","First",2007-04-10,8,NA,8,NA,5
2007,"GT","PB",2007362,"75","","","First",2007-04-12,6,NA,6,NA,2
2007,"GT","PB",2007363,"61","","","First",2007-04-12,9,NA,9,NA,0
2007,"GT","PB",2007364,"58","","","First",2007-04-12,7,NA,7,NA,6
2007,"GT","PB",2007365,"29","","","First",2007-04-12,9,NA,8,NA,6
2007,"GT","PB",2007366,"82","","","First",2007-04-12,7,NA,7,NA,4
2007,"GT","PB",2007367,"54","","","First",2007-04-15,6,NA,6,NA,3
2007,"GT","PB",2007368,"71","","","First",2007-04-17,3,NA,3,NA,2
2007,"GT","PB",2007370,"49","","","Second/replacement",2007-05-23,6,NA,6,NA,4
2007,"GT","FR",2007371,"7","45V49396","49V24289","First",2007-04-03,10,NA,10,NA,10
2007,"GT","FR",2007372,"4","43V64640","44V50780","First",2007-04-03,9,NA,9,NA,9
2007,"GT","FR",2007373,"9","49V24293","","First",2007-04-12,8,NA,8,NA,6
2007,"GT","FR",2007374,"16","45V39269","","First",2007-03-29,8,NA,8,NA,8
2007,"GT","FR",2007375,"8","43V64666","46V62060","First",2007-03-30,9,NA,9,NA,9
2007,"GT","FR",2007376,"15","47V96500","","First",2007-03-30,9,NA,9,NA,8
2007,"GT","FR",2007378,"18","46V73832","50V00010","First",2007-04-01,8,NA,8,NA,4
2007,"GT","FR",2007379,"24","50V00002","50V00059","First",2007-04-02,7,NA,7,NA,4
2007,"GT","FR",2007380,"10","50V00035","44V51904","First",2007-04-02,10,NA,10,NA,6
2007,"GT","FR",2007381,"1","50V00064","50V00063","First",2007-04-05,7,NA,7,NA,3
2007,"GT","FR",2007382,"25","50V00069","50V00129","First",2007-04-09,9,NA,9,NA,9
2007,"GT","FR",2007383,"3","46V72098","46V62049","First",2007-04-10,7,NA,7,NA,5
2007,"GT","FR",2007384,"9","50V00131","50V00130","First",2007-04-11,9,NA,9,NA,6
2007,"GT","FR",2007385,"5","47V94386","","First",2007-04-11,5,NA,5,NA,0
2007,"GT","FR",2007386,"6","50V00128","","First",2007-04-12,8,NA,8,NA,7
2007,"GT","FR",2007387,"23","","","First",2007-04-12,9,NA,9,NA,1
2007,"GT","FR",2007388,"4","46V72095","47V94106","First",2007-04-13,8,NA,8,NA,6
2007,"GT","FR",2007389,"7","49V24222","50V01987","First",2007-04-13,10,NA,10,NA,7
2007,"GT","FR",2007390,"21","44V50111","","First",2007-04-16,7,NA,7,NA,6
2007,"GT","FR",2007391,"17","45V39269","","Second/replacement",2007-05-05,7,NA,7,NA,7
2007,"GT","FR",2007393,"2","47V94386","","Second/replacement",2007-05-13,5,NA,5,NA,5
2007,"GT","FR",2007394,"3","47V95244","45V49387","First",2007-04-03,10,NA,9,NA,6
2007,"GT","FR",2007395,"5","45V49681","45V49682","First",2007-04-10,9,NA,9,NA,4
2007,"GT","FR",2007396,"1","46V62069","48V40477","First",2007-04-12,9,NA,9,NA,6
2007,"GT","FR",2007397,"16","46V72659","","First",2007-04-02,12,NA,0,NA,0
2007,"GT","FR",2007398,"8","45V49685","46V62214","First",2007-04-03,11,NA,11,NA,7
2007,"GT","FR",2007399,"4","47V95015","47V95300","First",2007-04-04,10,NA,10,NA,10
2007,"GT","FR",2007400,"13","46V73408","43V64558","First",2007-04-04,8,NA,8,NA,6
2007,"GT","FR",2007401,"20","47V96497","45V49891","First",2007-04-04,11,NA,11,NA,11
2007,"GT","FR",2007402,"11","46V73295","","First",2007-04-06,10,NA,10,NA,7
2007,"GT","FR",2007403,"18","46V73213","46V62188","First",2007-04-07,9,NA,9,NA,9
2007,"GT","FR",2007404,"3","44V50087","46V73448","First",2007-04-10,13,NA,12,NA,4
2007,"GT","FR",2007406,"1","47V95043","44V50803","First",2007-04-12,12,NA,12,NA,9
2007,"GT","FR",2007407,"21","46V72659","42V67395","Second/replacement",2007-05-05,7,NA,7,NA,4
2007,"GT","PB",2007409,"96","44V50632","","First",2007-04-05,9,NA,9,NA,7
2007,"GT","PB",2007410,"10","47V95855","","First",2007-04-05,9,NA,9,NA,7
2007,"GT","PB",2007412,"109","44V50750","","First",2007-04-07,9,NA,8,NA,7
2007,"GT","PB",2007413,"110","47V95669","49V24840","First",2007-04-10,6,NA,6,NA,6
2007,"GT","PB",2007415,"104","49V24839","","First",2007-04-11,9,NA,9,NA,8
2007,"GT","PB",2007417,"26","47V96022","","First",2007-04-11,8,NA,8,NA,6
2007,"GT","PB",2007418,"31","46V73249","49V24351","First",2007-04-11,11,NA,11,NA,11
2007,"GT","PB",2007419,"36","46V62414","47V95215","First",2007-04-11,10,NA,10,NA,8
2007,"GT","PB",2007420,"74","46V73226","","First",2007-04-11,10,NA,10,NA,9
2007,"GT","PB",2007421,"50","","47V95335","First",2007-04-12,7,NA,7,NA,7
2007,"GT","PB",2007422,"25","45V49091","","First",2007-04-12,8,NA,8,NA,7
2007,"GT","PB",2007423,"51","44V50792","45V39240","First",2007-04-12,11,NA,11,NA,0
2007,"GT","PB",2007424,"30","43V63820","47V96712","First",2007-04-12,9,NA,8,NA,7
2007,"GT","PB",2007425,"70","","","First",2007-04-12,11,NA,11,NA,6
2007,"GT","PB",2007426,"3","47V96790","49V24856","First",2007-04-13,8,NA,8,NA,8
2007,"GT","PB",2007428,"85","","44V50917","First",2007-04-13,9,NA,9,NA,9
2007,"GT","PB",2007429,"91","47V96764","","First",2007-04-13,8,NA,8,NA,8
2007,"GT","PB",2007430,"33","44V51862","","First",2007-04-14,9,NA,9,NA,6
2007,"GT","PB",2007431,"60","46V62434","47V96394","First",2007-04-14,13,NA,13,NA,4
2007,"GT","PB",2007432,"95","49V24844","49V24842","First",2007-04-14,9,NA,9,NA,5
2007,"GT","PB",2007433,"41","49V24854","46V62427","First",2007-04-14,9,NA,9,NA,8
2007,"GT","PB",2007434,"102","46V62814","47V95898","First",2007-04-14,9,NA,9,NA,8
2007,"GT","PB",2007436,"58","49V24350","44V51861","First",2007-04-14,9,NA,9,NA,0
2007,"GT","PB",2007437,"87","47V96769","","First",2007-04-14,9,NA,9,NA,0
2007,"GT","PB",2007438,"65","49V24836","47V95544","First",2007-04-15,9,NA,9,NA,5
2007,"GT","PB",2007439,"5","47V94807","","First",2007-04-15,8,NA,8,NA,1
2007,"GT","PB",2007440,"12","47V96799","47V95354","First",2007-04-15,7,NA,7,NA,7
2007,"GT","PB",2007441,"80","47V96787","47V96765","First",2007-04-15,9,NA,8,NA,3
2007,"GT","PB",2007442,"107","49V24353","47V95555","First",2007-04-15,10,NA,9,NA,1
2007,"GT","PB",2007443,"49","46V62378","45V39256","First",2007-04-15,9,NA,9,NA,7
2007,"GT","PB",2007444,"76","47V96763","","First",2007-04-15,8,NA,8,NA,2
2007,"GT","PB",2007445,"68","49V24354","46V72955","First",2007-04-16,9,NA,9,NA,0
2007,"GT","PB",2007446,"79","44V51860","47V95592","First",2007-04-16,7,NA,7,NA,6
2007,"GT","PB",2007447,"19","49V24855","","First",2007-04-16,6,NA,6,NA,0
2007,"GT","PB",2007448,"121","47V82970","47V95547","First",2007-04-16,9,NA,9,NA,0
2007,"GT","PB",2007449,"23","43V63908","46V72093","First",2007-04-16,11,NA,11,NA,1
2007,"GT","PB",2007450,"17","47V94803","","First",2007-04-16,11,NA,10,NA,5
2007,"GT","PB",2007451,"67","49V24837","49V24355","First",2007-04-17,9,NA,9,NA,0
2007,"GT","PB",2007452,"44","45V39258","43V64922","First",2007-04-17,9,NA,8,NA,8
2007,"GT","PB",2007453,"75","45V40608","","First",2007-04-17,7,NA,0,NA,0
2007,"GT","PB",2007454,"9","49V24497","47V96774","First",2007-04-18,11,NA,11,NA,3
2007,"GT","PB",2007455,"1","","","First",2007-04-18,8,NA,8,NA,4
2007,"GT","PB",2007456,"48","49V24487","47V95619","First",2007-04-19,8,NA,8,NA,2
2007,"GT","PB",2007457,"105","49V24352","47V95980","First",2007-04-20,8,NA,8,NA,5
2007,"GT","PB",2007458,"61","47V96775","","First",2007-05-01,1,NA,0,NA,0
2007,"GT","PB",2007459,"115","47V96788","49V24838","Second/replacement",2007-05-02,7,NA,6,NA,3
2007,"GT","PB",2007463,"18","47V96769","","Second/replacement",2007-05-15,6,NA,6,NA,0
2007,"GT","FR",2007464,"51","47V95272","49V24688","First",2007-03-31,8,NA,8,NA,7
2007,"GT","FR",2007465,"91","44V51804","44V51846","First",2007-03-31,8,NA,8,NA,6
2007,"GT","FR",2007466,"76","46V73206","45V49587","First",2007-03-31,10,NA,10,NA,9
2007,"GT","FR",2007467,"15","44V50184","46V62072","First",2007-04-01,11,NA,11,NA,11
2007,"GT","FR",2007468,"73","44V50443","","First",2007-04-01,10,NA,10,NA,10
2007,"GT","FR",2007469,"87","44V51873","49V24858","First",2007-04-02,7,NA,7,NA,7
2007,"GT","FR",2007470,"36","47V94703","47V94527","First",2007-04-02,7,NA,7,NA,6
2007,"GT","FR",2007471,"9","46V73967","46V73377","First",2007-04-02,6,NA,6,NA,6
2007,"GT","FR",2007472,"3","46V73252","47V96999","First",2007-04-02,8,NA,8,NA,7
2007,"GT","FR",2007473,"13","46V73347","47V95258","First",2007-04-03,11,NA,11,NA,11
2007,"GT","FR",2007474,"33","47V95294","47V96746","First",2007-04-03,10,NA,9,NA,7
2007,"GT","FR",2007475,"41","46V73173","47V94770","First",2007-04-03,10,NA,10,NA,10
2007,"GT","FR",2007476,"6","46V73093","44V50670","First",2007-04-04,8,NA,8,NA,8
2007,"GT","FR",2007477,"72","42V86604","45V49596","First",2007-04-04,8,NA,8,NA,6
2007,"GT","FR",2007478,"43","46V73497","44V51823","First",2007-04-05,9,NA,9,NA,9
2007,"GT","FR",2007479,"48","45V57428","43V63168","First",2007-04-06,11,NA,11,NA,9
2007,"GT","FR",2007480,"82","47V94721","47V94722","First",2007-04-06,7,NA,7,NA,6
2007,"GT","FR",2007481,"69","47V96805","49V24857","First",2007-04-06,8,NA,8,NA,7
2007,"GT","FR",2007482,"66","47V94303","46V72544","First",2007-04-06,10,NA,10,NA,10
2007,"GT","FR",2007483,"60","45V49068","49V24861","First",2007-04-07,9,NA,9,NA,0
2007,"GT","FR",2007484,"25","47V95295","47V94811","First",2007-04-07,9,NA,9,NA,9
2007,"GT","FR",2007485,"90","45V49057","","First",2007-04-07,8,NA,8,NA,8
2007,"GT","FR",2007486,"45","47V94724","46V73001","First",2007-04-07,9,NA,9,NA,7
2007,"GT","FR",2007487,"84","47V94812","45V49568","First",2007-04-07,9,NA,9,NA,8
2007,"GT","FR",2007488,"22","46V73499","47V94813","First",2007-04-07,8,NA,8,NA,7
